window_idx,equipment_id,operating_mode,batch,anomaly_type,label
12201,EQ-013,normal,v3,normal,0
12202,EQ-013,normal,v3,normal,0
12203,EQ-013,normal,v3,normal,0
12204,EQ-013,normal,v3,normal,0
12205,EQ-013,normal,v3,normal,0
12206,EQ-013,normal,v3,normal,0
12207,EQ-013,normal,v3,normal,0
12208,EQ-013,normal,v3,normal,0
12209,EQ-013,normal,v3,normal,0
12210,EQ-013,normal,v3,normal,0
12211,EQ-013,normal,v3,normal,0
12212,EQ-013,normal,v3,normal,0
12213,EQ-013,normal,v3,normal,0
12214,EQ-013,normal,v3,normal,0
12215,EQ-013,normal,v3,normal,0
12216,EQ-013,normal,v3,normal,0
12217,EQ-013,normal,v3,normal,0
12218,EQ-013,normal,v3,normal,0
12219,EQ-013,normal,v3,normal,0
12220,EQ-013,normal,v3,normal,0
12221,EQ-013,normal,v3,normal,0
12222,EQ-013,normal,v3,normal,0
12223,EQ-013,normal,v3,normal,0
12224,EQ-013,normal,v3,normal,0
12225,EQ-013,normal,v3,normal,0
12226,EQ-013,normal,v3,normal,0
12227,EQ-013,normal,v3,normal,0
12228,EQ-013,normal,v3,normal,0
12229,EQ-013,normal,v3,normal,0
12230,EQ-013,normal,v3,normal,0
12231,EQ-013,normal,v3,normal,0
12232,EQ-013,normal,v3,normal,0
12233,EQ-013,normal,v3,normal,0
12234,EQ-013,normal,v3,normal,0
12235,EQ-013,normal,v3,normal,0
12236,EQ-013,normal,v3,normal,0
12237,EQ-013,normal,v3,normal,0
12238,EQ-013,normal,v3,normal,0
12239,EQ-013,normal,v3,normal,0
12240,EQ-013,normal,v3,normal,0
12241,EQ-013,normal,v3,normal,0
12242,EQ-013,normal,v3,normal,0
12243,EQ-013,normal,v3,normal,0
12244,EQ-013,normal,v3,normal,0
12245,EQ-013,normal,v3,normal,0
12246,EQ-013,normal,v3,normal,0
12247,EQ-013,normal,v3,normal,0
12248,EQ-013,normal,v3,normal,0
12249,EQ-013,normal,v3,normal,0
12250,EQ-013,normal,v3,normal,0
12251,EQ-013,normal,v3,normal,0
12252,EQ-013,normal,v3,normal,0
12253,EQ-013,normal,v3,normal,0
12254,EQ-013,normal,v3,normal,0
12255,EQ-013,normal,v3,normal,0
12256,EQ-013,normal,v3,normal,0
12257,EQ-013,normal,v3,normal,0
12258,EQ-013,normal,v3,normal,0
12259,EQ-013,normal,v3,normal,0
12260,EQ-013,normal,v3,normal,0
12261,EQ-013,normal,v3,normal,0
12262,EQ-013,normal,v3,normal,0
12263,EQ-013,normal,v3,normal,0
12264,EQ-013,normal,v3,normal,0
12265,EQ-013,normal,v3,normal,0
12266,EQ-013,normal,v3,normal,0
12267,EQ-013,normal,v3,normal,0
12268,EQ-013,normal,v3,normal,0
12269,EQ-013,normal,v3,normal,0
12270,EQ-013,normal,v3,normal,0
12271,EQ-013,normal,v3,normal,0
12272,EQ-013,normal,v3,normal,0
12273,EQ-013,normal,v3,normal,0
12274,EQ-013,normal,v3,normal,0
12275,EQ-013,normal,v3,normal,0
12276,EQ-013,normal,v3,normal,0
12277,EQ-013,normal,v3,normal,0
12278,EQ-013,normal,v3,normal,0
12279,EQ-013,normal,v3,normal,0
12280,EQ-013,normal,v3,normal,0
12281,EQ-013,normal,v3,normal,0
12282,EQ-013,normal,v3,normal,0
12283,EQ-013,normal,v3,normal,0
12284,EQ-013,normal,v3,normal,0
12285,EQ-013,normal,v3,normal,0
12286,EQ-013,normal,v3,normal,0
12287,EQ-013,normal,v3,normal,0
12288,EQ-013,normal,v3,normal,0
12289,EQ-013,normal,v3,normal,0
12290,EQ-013,normal,v3,normal,0
12291,EQ-013,normal,v3,normal,0
12292,EQ-013,normal,v3,normal,0
12293,EQ-013,normal,v3,normal,0
12294,EQ-013,normal,v3,normal,0
12295,EQ-013,normal,v3,normal,0
12296,EQ-013,normal,v3,normal,0
12297,EQ-013,normal,v3,normal,0
12298,EQ-013,normal,v3,normal,0
12299,EQ-013,normal,v3,normal,0
12300,EQ-013,normal,v3,normal,0
12301,EQ-013,normal,v3,normal,0
12302,EQ-013,normal,v3,normal,0
12303,EQ-013,normal,v3,normal,0
12304,EQ-013,normal,v3,normal,0
12305,EQ-013,normal,v3,normal,0
12306,EQ-013,normal,v3,normal,0
12307,EQ-013,normal,v3,normal,0
12308,EQ-013,normal,v3,normal,0
12309,EQ-013,normal,v3,normal,0
12310,EQ-013,normal,v3,normal,0
12311,EQ-013,normal,v3,normal,0
12312,EQ-013,normal,v3,normal,0
12313,EQ-013,normal,v3,normal,0
12314,EQ-013,normal,v3,normal,0
12315,EQ-013,normal,v3,normal,0
12316,EQ-013,normal,v3,normal,0
12317,EQ-013,normal,v3,normal,0
12318,EQ-013,normal,v3,normal,0
12319,EQ-013,normal,v3,normal,0
12320,EQ-013,normal,v3,normal,0
12321,EQ-013,normal,v3,normal,0
12322,EQ-013,normal,v3,normal,0
12323,EQ-013,normal,v3,normal,0
12324,EQ-013,normal,v3,normal,0
12325,EQ-013,normal,v3,normal,0
12326,EQ-013,normal,v3,normal,0
12327,EQ-013,normal,v3,normal,0
12328,EQ-013,normal,v3,normal,0
12329,EQ-013,normal,v3,normal,0
12330,EQ-013,normal,v3,normal,0
12331,EQ-013,normal,v3,normal,0
12332,EQ-013,normal,v3,normal,0
12333,EQ-013,normal,v3,normal,0
12334,EQ-013,normal,v3,normal,0
12335,EQ-013,normal,v3,normal,0
12336,EQ-013,normal,v3,normal,0
12337,EQ-013,normal,v3,normal,0
12338,EQ-013,normal,v3,normal,0
12339,EQ-013,normal,v3,normal,0
12340,EQ-013,normal,v3,normal,0
12341,EQ-013,normal,v3,normal,0
12342,EQ-013,normal,v3,normal,0
12343,EQ-013,normal,v3,normal,0
12344,EQ-013,normal,v3,normal,0
12345,EQ-013,normal,v3,normal,0
12346,EQ-013,normal,v3,normal,0
12347,EQ-013,normal,v3,normal,0
12348,EQ-013,normal,v3,normal,0
12349,EQ-013,normal,v3,normal,0
12350,EQ-013,normal,v3,normal,0
12351,EQ-013,normal,v3,normal,0
12352,EQ-013,normal,v3,normal,0
12353,EQ-013,normal,v3,normal,0
12354,EQ-013,normal,v3,normal,0
12355,EQ-013,normal,v3,normal,0
12356,EQ-013,normal,v3,normal,0
12357,EQ-013,normal,v3,normal,0
12358,EQ-013,normal,v3,normal,0
12359,EQ-013,normal,v3,normal,0
12360,EQ-013,normal,v3,normal,0
12361,EQ-013,normal,v3,normal,0
12362,EQ-013,normal,v3,normal,0
12363,EQ-013,normal,v3,normal,0
12364,EQ-013,normal,v3,normal,0
12365,EQ-013,normal,v3,normal,0
12366,EQ-013,normal,v3,normal,0
12367,EQ-013,normal,v3,normal,0
12368,EQ-013,normal,v3,normal,0
12369,EQ-013,normal,v3,normal,0
12370,EQ-013,normal,v3,normal,0
12371,EQ-013,normal,v3,normal,0
12372,EQ-013,normal,v3,normal,0
12373,EQ-013,normal,v3,normal,0
12374,EQ-013,normal,v3,normal,0
12375,EQ-013,normal,v3,normal,0
12376,EQ-013,normal,v3,normal,0
12377,EQ-013,normal,v3,normal,0
12378,EQ-013,normal,v3,normal,0
12379,EQ-013,normal,v3,normal,0
12380,EQ-013,normal,v3,normal,0
12381,EQ-013,normal,v3,normal,0
12382,EQ-013,normal,v3,normal,0
12383,EQ-013,normal,v3,bearing_degradation,1
12384,EQ-013,normal,v3,bearing_degradation,1
12385,EQ-013,normal,v3,bearing_degradation,1
12386,EQ-013,normal,v3,bearing_degradation,1
12387,EQ-013,normal,v3,bearing_degradation,1
12388,EQ-013,normal,v3,thermal_runaway,1
12389,EQ-013,normal,v3,thermal_runaway,1
12390,EQ-013,normal,v3,thermal_runaway,1
12391,EQ-013,normal,v3,thermal_runaway,1
12392,EQ-013,normal,v3,thermal_runaway,1
12393,EQ-013,normal,v3,thermal_runaway,1
12394,EQ-013,normal,v3,thermal_runaway,1
12395,EQ-013,normal,v3,thermal_runaway,1
12396,EQ-013,normal,v3,thermal_runaway,1
12397,EQ-013,normal,v3,thermal_runaway,1
12398,EQ-013,normal,v3,thermal_runaway,1
12399,EQ-013,normal,v3,thermal_runaway,1
12400,EQ-013,normal,v3,thermal_runaway,1
12401,EQ-013,normal,v3,thermal_runaway,1
12402,EQ-013,normal,v3,normal,0
12403,EQ-013,normal,v3,normal,0
12404,EQ-013,normal,v3,normal,0
12405,EQ-013,normal,v3,normal,0
12406,EQ-013,normal,v3,normal,0
12407,EQ-013,normal,v3,normal,0
12408,EQ-013,normal,v3,normal,0
12409,EQ-013,normal,v3,normal,0
12410,EQ-013,normal,v3,normal,0
12411,EQ-013,normal,v3,normal,0
12412,EQ-013,normal,v3,normal,0
12413,EQ-013,normal,v3,normal,0
12414,EQ-013,normal,v3,normal,0
12415,EQ-013,normal,v3,normal,0
12416,EQ-013,normal,v3,normal,0
12417,EQ-013,normal,v3,normal,0
12418,EQ-013,normal,v3,normal,0
12419,EQ-013,normal,v3,normal,0
12420,EQ-013,normal,v3,normal,0
12421,EQ-013,normal,v3,normal,0
12422,EQ-013,normal,v3,pressure_leak,1
12423,EQ-013,normal,v3,pressure_leak,1
12424,EQ-013,normal,v3,pressure_leak,1
12425,EQ-013,normal,v3,pressure_leak,1
12426,EQ-013,normal,v3,pressure_leak,1
12427,EQ-013,normal,v3,pressure_leak,1
12428,EQ-013,normal,v3,pressure_leak,1
12429,EQ-013,normal,v3,normal,0
12430,EQ-013,normal,v3,normal,0
12431,EQ-013,normal,v3,normal,0
12432,EQ-013,normal,v3,normal,0
12433,EQ-013,normal,v3,normal,0
12434,EQ-013,normal,v3,normal,0
12435,EQ-013,normal,v3,sensor_malfunction,1
12436,EQ-013,normal,v3,sensor_malfunction,1
12437,EQ-013,normal,v3,sensor_malfunction,1
12438,EQ-013,normal,v3,sensor_malfunction,1
12439,EQ-013,normal,v3,sensor_malfunction,1
12440,EQ-013,normal,v3,sensor_malfunction,1
12441,EQ-013,normal,v3,sensor_malfunction,1
12442,EQ-013,normal,v3,normal,0
12443,EQ-013,normal,v3,normal,0
12444,EQ-013,normal,v3,normal,0
12445,EQ-013,normal,v3,normal,0
12446,EQ-013,normal,v3,normal,0
12447,EQ-013,normal,v3,normal,0
12448,EQ-013,normal,v3,sensor_malfunction,1
12449,EQ-013,normal,v3,sensor_malfunction,1
12450,EQ-013,normal,v3,sensor_malfunction,1
12451,EQ-013,normal,v3,sensor_malfunction,1
12452,EQ-013,normal,v3,sensor_malfunction,1
12453,EQ-013,normal,v3,sensor_malfunction,1
12454,EQ-013,normal,v3,normal,0
12455,EQ-013,normal,v3,normal,0
12456,EQ-013,normal,v3,normal,0
12457,EQ-013,normal,v3,normal,0
12458,EQ-013,normal,v3,normal,0
12459,EQ-013,normal,v3,normal,0
12460,EQ-013,normal,v3,sensor_malfunction,1
12461,EQ-013,normal,v3,sensor_malfunction,1
12462,EQ-013,normal,v3,sensor_malfunction,1
12463,EQ-013,normal,v3,sensor_malfunction,1
12464,EQ-013,normal,v3,sensor_malfunction,1
12465,EQ-013,normal,v3,sensor_malfunction,1
12466,EQ-013,normal,v3,sensor_malfunction,1
12467,EQ-013,normal,v3,normal,0
12468,EQ-013,normal,v3,normal,0
12469,EQ-013,normal,v3,normal,0
12470,EQ-013,normal,v3,normal,0
12471,EQ-013,normal,v3,normal,0
12472,EQ-013,normal,v3,sensor_malfunction,1
12473,EQ-013,normal,v3,sensor_malfunction,1
12474,EQ-013,normal,v3,sensor_malfunction,1
12475,EQ-013,normal,v3,sensor_malfunction,1
12476,EQ-013,normal,v3,sensor_malfunction,1
12477,EQ-013,normal,v3,sensor_malfunction,1
12478,EQ-013,normal,v3,sensor_malfunction,1
12479,EQ-013,normal,v3,normal,0
12480,EQ-013,normal,v3,normal,0
12481,EQ-013,normal,v3,normal,0
12482,EQ-013,normal,v3,normal,0
12483,EQ-013,normal,v3,normal,0
12484,EQ-013,normal,v3,normal,0
12485,EQ-013,normal,v3,normal,0
12486,EQ-013,normal,v3,normal,0
12487,EQ-013,normal,v3,normal,0
12488,EQ-013,normal,v3,thermal_runaway,1
12489,EQ-013,normal,v3,thermal_runaway,1
12490,EQ-013,normal,v3,thermal_runaway,1
12491,EQ-013,normal,v3,thermal_runaway,1
12492,EQ-013,normal,v3,thermal_runaway,1
12493,EQ-013,normal,v3,thermal_runaway,1
12494,EQ-013,normal,v3,normal,0
12495,EQ-013,normal,v3,normal,0
12496,EQ-013,normal,v3,normal,0
12497,EQ-013,normal,v3,normal,0
12498,EQ-013,normal,v3,normal,0
12499,EQ-013,normal,v3,normal,0
12500,EQ-013,normal,v3,normal,0
12501,EQ-013,normal,v3,normal,0
12502,EQ-013,normal,v3,normal,0
12503,EQ-013,normal,v3,normal,0
12504,EQ-013,normal,v3,normal,0
12505,EQ-013,normal,v3,normal,0
12506,EQ-013,normal,v3,normal,0
12507,EQ-013,normal,v3,normal,0
12508,EQ-013,normal,v3,normal,0
12509,EQ-013,normal,v3,normal,0
12510,EQ-013,normal,v3,normal,0
12511,EQ-013,normal,v3,normal,0
12512,EQ-013,normal,v3,normal,0
12513,EQ-013,normal,v3,normal,0
12514,EQ-013,normal,v3,normal,0
12515,EQ-013,normal,v3,normal,0
12516,EQ-013,normal,v3,normal,0
12517,EQ-013,normal,v3,normal,0
12518,EQ-013,normal,v3,normal,0
12519,EQ-013,normal,v3,normal,0
12520,EQ-013,normal,v3,normal,0
12521,EQ-013,normal,v3,normal,0
12522,EQ-013,normal,v3,normal,0
12523,EQ-013,normal,v3,normal,0
12524,EQ-013,normal,v3,normal,0
12525,EQ-013,normal,v3,normal,0
12526,EQ-013,normal,v3,normal,0
12527,EQ-013,normal,v3,normal,0
12528,EQ-013,normal,v3,normal,0
12529,EQ-013,normal,v3,normal,0
12530,EQ-013,normal,v3,normal,0
12531,EQ-013,normal,v3,normal,0
12532,EQ-013,normal,v3,normal,0
12533,EQ-013,normal,v3,normal,0
12534,EQ-013,normal,v3,normal,0
12535,EQ-013,normal,v3,normal,0
12536,EQ-013,normal,v3,normal,0
12537,EQ-013,normal,v3,normal,0
12538,EQ-013,normal,v3,normal,0
12539,EQ-013,normal,v3,normal,0
12540,EQ-013,normal,v3,normal,0
12541,EQ-013,normal,v3,normal,0
12542,EQ-013,normal,v3,normal,0
12543,EQ-013,normal,v3,normal,0
12544,EQ-013,normal,v3,normal,0
12545,EQ-013,normal,v3,normal,0
12546,EQ-013,normal,v3,normal,0
12547,EQ-013,normal,v3,normal,0
12548,EQ-013,normal,v3,normal,0
12549,EQ-013,normal,v3,normal,0
12550,EQ-013,normal,v3,normal,0
12551,EQ-013,normal,v3,normal,0
12552,EQ-013,normal,v3,normal,0
12553,EQ-013,normal,v3,normal,0
12554,EQ-013,normal,v3,normal,0
12555,EQ-013,normal,v3,normal,0
12556,EQ-013,normal,v3,normal,0
12557,EQ-013,normal,v3,normal,0
12558,EQ-013,normal,v3,normal,0
12559,EQ-013,normal,v3,normal,0
12560,EQ-013,normal,v3,normal,0
12561,EQ-013,normal,v3,normal,0
12562,EQ-013,normal,v3,normal,0
12563,EQ-013,normal,v3,normal,0
12564,EQ-013,normal,v3,normal,0
12565,EQ-013,normal,v3,bearing_degradation,1
12566,EQ-013,normal,v3,bearing_degradation,1
12567,EQ-013,normal,v3,bearing_degradation,1
12568,EQ-013,normal,v3,bearing_degradation,1
12569,EQ-013,normal,v3,bearing_degradation,1
12570,EQ-013,normal,v3,bearing_degradation,1
12571,EQ-013,normal,v3,normal,0
12572,EQ-013,normal,v3,normal,0
12573,EQ-013,normal,v3,bearing_degradation,1
12574,EQ-013,normal,v3,bearing_degradation,1
12575,EQ-013,normal,v3,bearing_degradation,1
12576,EQ-013,normal,v3,bearing_degradation,1
12577,EQ-013,normal,v3,bearing_degradation,1
12578,EQ-013,normal,v3,bearing_degradation,1
12579,EQ-013,normal,v3,bearing_degradation,1
12580,EQ-013,normal,v3,bearing_degradation,1
12581,EQ-013,normal,v3,bearing_degradation,1
12582,EQ-013,normal,v3,bearing_degradation,1
12583,EQ-013,normal,v3,bearing_degradation,1
12584,EQ-013,normal,v3,bearing_degradation,1
12585,EQ-013,normal,v3,bearing_degradation,1
12586,EQ-013,normal,v3,normal,0
12587,EQ-013,normal,v3,normal,0
12588,EQ-013,normal,v3,normal,0
12589,EQ-013,normal,v3,normal,0
12590,EQ-013,normal,v3,normal,0
12591,EQ-013,normal,v3,normal,0
12592,EQ-013,normal,v3,normal,0
12593,EQ-013,normal,v3,normal,0
12594,EQ-013,normal,v3,normal,0
12595,EQ-013,normal,v3,normal,0
12596,EQ-013,normal,v3,normal,0
12597,EQ-013,normal,v3,normal,0
12598,EQ-013,normal,v3,normal,0
12599,EQ-013,normal,v3,normal,0
12600,EQ-013,normal,v3,normal,0
12601,EQ-013,normal,v3,normal,0
12602,EQ-013,normal,v3,normal,0
12603,EQ-013,normal,v3,normal,0
12604,EQ-013,normal,v3,normal,0
12605,EQ-013,normal,v3,normal,0
12606,EQ-013,normal,v3,normal,0
12607,EQ-013,normal,v3,normal,0
12608,EQ-013,normal,v3,normal,0
12609,EQ-013,normal,v3,normal,0
12610,EQ-013,normal,v3,normal,0
12611,EQ-013,normal,v3,normal,0
12612,EQ-013,normal,v3,normal,0
12613,EQ-013,normal,v3,normal,0
12614,EQ-013,normal,v3,normal,0
12615,EQ-013,normal,v3,normal,0
12616,EQ-013,normal,v3,normal,0
12617,EQ-013,normal,v3,normal,0
12618,EQ-013,normal,v3,normal,0
12619,EQ-013,normal,v3,normal,0
12620,EQ-013,normal,v3,normal,0
12621,EQ-013,normal,v3,normal,0
12622,EQ-013,normal,v3,bearing_degradation,1
12623,EQ-013,normal,v3,bearing_degradation,1
12624,EQ-013,normal,v3,bearing_degradation,1
12625,EQ-013,normal,v3,bearing_degradation,1
12626,EQ-013,normal,v3,bearing_degradation,1
12627,EQ-013,normal,v3,bearing_degradation,1
12628,EQ-013,normal,v3,bearing_degradation,1
12629,EQ-013,normal,v3,normal,0
12630,EQ-013,normal,v3,normal,0
12631,EQ-013,normal,v3,normal,0
12632,EQ-013,normal,v3,normal,0
12633,EQ-013,normal,v3,normal,0
12634,EQ-013,normal,v3,normal,0
12635,EQ-013,normal,v3,normal,0
12636,EQ-013,normal,v3,normal,0
12637,EQ-013,normal,v3,normal,0
12638,EQ-013,normal,v3,normal,0
12639,EQ-013,normal,v3,normal,0
12640,EQ-013,normal,v3,normal,0
12641,EQ-013,normal,v3,normal,0
12642,EQ-013,normal,v3,normal,0
12643,EQ-013,normal,v3,normal,0
12644,EQ-013,normal,v3,normal,0
12645,EQ-013,normal,v3,normal,0
12646,EQ-013,normal,v3,normal,0
12647,EQ-013,normal,v3,normal,0
12648,EQ-013,normal,v3,normal,0
12649,EQ-013,normal,v3,normal,0
12650,EQ-013,normal,v3,normal,0
12651,EQ-013,normal,v3,normal,0
12652,EQ-013,normal,v3,normal,0
12653,EQ-013,normal,v3,normal,0
12654,EQ-013,normal,v3,normal,0
12655,EQ-013,normal,v3,normal,0
12656,EQ-013,normal,v3,normal,0
12657,EQ-013,normal,v3,normal,0
12658,EQ-013,normal,v3,normal,0
12659,EQ-013,normal,v3,normal,0
12660,EQ-013,normal,v3,normal,0
12661,EQ-013,normal,v3,normal,0
12662,EQ-013,normal,v3,normal,0
12663,EQ-013,normal,v3,normal,0
12664,EQ-013,normal,v3,normal,0
12665,EQ-013,normal,v3,normal,0
12666,EQ-013,normal,v3,normal,0
12667,EQ-013,normal,v3,normal,0
12668,EQ-013,normal,v3,normal,0
12669,EQ-013,normal,v3,normal,0
12670,EQ-013,normal,v3,normal,0
12671,EQ-013,normal,v3,normal,0
12672,EQ-013,normal,v3,normal,0
12673,EQ-013,normal,v3,normal,0
12674,EQ-013,normal,v3,normal,0
12675,EQ-013,normal,v3,normal,0
12676,EQ-013,normal,v3,normal,0
12677,EQ-013,normal,v3,normal,0
12678,EQ-013,normal,v3,normal,0
12679,EQ-013,normal,v3,normal,0
12680,EQ-013,normal,v3,normal,0
12681,EQ-013,normal,v3,normal,0
12682,EQ-013,normal,v3,normal,0
12683,EQ-013,normal,v3,normal,0
12684,EQ-013,normal,v3,normal,0
12685,EQ-013,normal,v3,normal,0
12686,EQ-013,normal,v3,normal,0
12687,EQ-013,normal,v3,normal,0
12688,EQ-013,normal,v3,normal,0
12689,EQ-013,normal,v3,normal,0
12690,EQ-013,normal,v3,normal,0
12691,EQ-013,normal,v3,normal,0
12692,EQ-013,normal,v3,normal,0
12693,EQ-013,normal,v3,normal,0
12694,EQ-013,normal,v3,normal,0
12695,EQ-013,normal,v3,normal,0
12696,EQ-013,normal,v3,normal,0
12697,EQ-013,normal,v3,normal,0
12698,EQ-013,normal,v3,normal,0
12699,EQ-013,normal,v3,normal,0
12700,EQ-013,normal,v3,normal,0
12701,EQ-013,normal,v3,normal,0
12702,EQ-013,normal,v3,normal,0
12703,EQ-013,normal,v3,normal,0
12704,EQ-013,normal,v3,normal,0
12705,EQ-013,normal,v3,normal,0
12706,EQ-013,normal,v3,normal,0
12707,EQ-013,normal,v3,normal,0
12708,EQ-013,normal,v3,normal,0
12709,EQ-013,startup,v3,normal,0
12710,EQ-013,startup,v3,normal,0
12711,EQ-013,startup,v3,normal,0
12712,EQ-013,startup,v3,normal,0
12713,EQ-013,startup,v3,normal,0
12714,EQ-013,startup,v3,normal,0
12715,EQ-013,startup,v3,normal,0
12716,EQ-013,startup,v3,normal,0
12717,EQ-013,startup,v3,normal,0
12718,EQ-014,cooldown,v3,normal,0
12719,EQ-014,cooldown,v3,normal,0
12720,EQ-014,cooldown,v3,normal,0
12721,EQ-014,cooldown,v3,normal,0
12722,EQ-014,cooldown,v3,normal,0
12723,EQ-014,cooldown,v3,normal,0
12724,EQ-014,cooldown,v3,normal,0
12725,EQ-014,cooldown,v3,normal,0
12726,EQ-014,cooldown,v3,normal,0
12727,EQ-014,cooldown,v3,normal,0
12728,EQ-014,cooldown,v3,normal,0
12729,EQ-014,cooldown,v3,normal,0
12730,EQ-014,cooldown,v3,normal,0
12731,EQ-014,cooldown,v3,normal,0
12732,EQ-014,cooldown,v3,normal,0
12733,EQ-014,cooldown,v3,normal,0
12734,EQ-014,cooldown,v3,normal,0
12735,EQ-014,cooldown,v3,normal,0
12736,EQ-014,cooldown,v3,normal,0
12737,EQ-014,cooldown,v3,normal,0
12738,EQ-014,high_load,v3,normal,0
12739,EQ-014,high_load,v3,normal,0
12740,EQ-014,high_load,v3,normal,0
12741,EQ-014,high_load,v3,normal,0
12742,EQ-014,high_load,v3,normal,0
12743,EQ-014,high_load,v3,normal,0
12744,EQ-014,high_load,v3,normal,0
12745,EQ-014,high_load,v3,normal,0
12746,EQ-014,high_load,v3,normal,0
12747,EQ-014,high_load,v3,normal,0
12748,EQ-014,high_load,v3,normal,0
12749,EQ-014,high_load,v3,normal,0
12750,EQ-014,high_load,v3,normal,0
12751,EQ-014,high_load,v3,normal,0
12752,EQ-014,high_load,v3,bearing_degradation,1
12753,EQ-014,high_load,v3,bearing_degradation,1
12754,EQ-014,high_load,v3,bearing_degradation,1
12755,EQ-014,high_load,v3,bearing_degradation,1
12756,EQ-014,high_load,v3,bearing_degradation,1
12757,EQ-014,high_load,v3,bearing_degradation,1
12758,EQ-014,high_load,v3,bearing_degradation,1
12759,EQ-014,high_load,v3,normal,0
12760,EQ-014,high_load,v3,normal,0
12761,EQ-014,high_load,v3,normal,0
12762,EQ-014,high_load,v3,normal,0
12763,EQ-014,high_load,v3,normal,0
12764,EQ-014,high_load,v3,normal,0
12765,EQ-014,high_load,v3,normal,0
12766,EQ-014,high_load,v3,normal,0
12767,EQ-014,high_load,v3,normal,0
12768,EQ-014,high_load,v3,normal,0
12769,EQ-014,high_load,v3,normal,0
12770,EQ-014,high_load,v3,normal,0
12771,EQ-014,high_load,v3,normal,0
12772,EQ-014,high_load,v3,normal,0
12773,EQ-014,high_load,v3,normal,0
12774,EQ-014,high_load,v3,normal,0
12775,EQ-014,high_load,v3,normal,0
12776,EQ-014,high_load,v3,normal,0
12777,EQ-014,high_load,v3,normal,0
12778,EQ-014,high_load,v3,normal,0
12779,EQ-014,high_load,v3,normal,0
12780,EQ-014,high_load,v3,sensor_malfunction,1
12781,EQ-014,high_load,v3,sensor_malfunction,1
12782,EQ-014,high_load,v3,sensor_malfunction,1
12783,EQ-014,high_load,v3,sensor_malfunction,1
12784,EQ-014,high_load,v3,sensor_malfunction,1
12785,EQ-014,high_load,v3,sensor_malfunction,1
12786,EQ-014,high_load,v3,thermal_runaway,1
12787,EQ-014,high_load,v3,thermal_runaway,1
12788,EQ-014,high_load,v3,thermal_runaway,1
12789,EQ-014,high_load,v3,thermal_runaway,1
12790,EQ-014,high_load,v3,thermal_runaway,1
12791,EQ-014,high_load,v3,pressure_leak,1
12792,EQ-014,high_load,v3,pressure_leak,1
12793,EQ-014,high_load,v3,pressure_leak,1
12794,EQ-014,high_load,v3,pressure_leak,1
12795,EQ-014,high_load,v3,pressure_leak,1
12796,EQ-014,high_load,v3,pressure_leak,1
12797,EQ-014,high_load,v3,pressure_leak,1
12798,EQ-014,high_load,v3,pressure_leak,1
12799,EQ-014,high_load,v3,normal,0
12800,EQ-014,high_load,v3,normal,0
12801,EQ-014,high_load,v3,normal,0
12802,EQ-014,high_load,v3,normal,0
12803,EQ-014,high_load,v3,normal,0
12804,EQ-014,high_load,v3,normal,0
12805,EQ-014,high_load,v3,normal,0
12806,EQ-014,high_load,v3,bearing_degradation,1
12807,EQ-014,high_load,v3,bearing_degradation,1
12808,EQ-014,high_load,v3,bearing_degradation,1
12809,EQ-014,high_load,v3,bearing_degradation,1
12810,EQ-014,high_load,v3,bearing_degradation,1
12811,EQ-014,high_load,v3,bearing_degradation,1
12812,EQ-014,high_load,v3,normal,0
12813,EQ-014,high_load,v3,normal,0
12814,EQ-014,high_load,v3,normal,0
12815,EQ-014,high_load,v3,normal,0
12816,EQ-014,high_load,v3,normal,0
12817,EQ-014,high_load,v3,normal,0
12818,EQ-014,high_load,v3,normal,0
12819,EQ-014,high_load,v3,normal,0
12820,EQ-014,high_load,v3,normal,0
12821,EQ-014,high_load,v3,normal,0
12822,EQ-014,high_load,v3,normal,0
12823,EQ-014,high_load,v3,normal,0
12824,EQ-014,high_load,v3,normal,0
12825,EQ-014,high_load,v3,normal,0
12826,EQ-014,high_load,v3,normal,0
12827,EQ-014,high_load,v3,normal,0
12828,EQ-014,high_load,v3,normal,0
12829,EQ-014,high_load,v3,normal,0
12830,EQ-014,high_load,v3,normal,0
12831,EQ-014,high_load,v3,normal,0
12832,EQ-014,high_load,v3,normal,0
12833,EQ-014,high_load,v3,normal,0
12834,EQ-014,high_load,v3,normal,0
12835,EQ-014,high_load,v3,normal,0
12836,EQ-014,high_load,v3,normal,0
12837,EQ-014,high_load,v3,normal,0
12838,EQ-014,high_load,v3,normal,0
12839,EQ-014,high_load,v3,normal,0
12840,EQ-014,high_load,v3,normal,0
12841,EQ-014,high_load,v3,normal,0
12842,EQ-014,high_load,v3,normal,0
12843,EQ-014,high_load,v3,normal,0
12844,EQ-014,high_load,v3,normal,0
12845,EQ-014,high_load,v3,normal,0
12846,EQ-014,high_load,v3,normal,0
12847,EQ-014,high_load,v3,normal,0
12848,EQ-014,high_load,v3,normal,0
12849,EQ-014,high_load,v3,normal,0
12850,EQ-014,high_load,v3,normal,0
12851,EQ-014,high_load,v3,sensor_malfunction,1
12852,EQ-014,high_load,v3,sensor_malfunction,1
12853,EQ-014,high_load,v3,sensor_malfunction,1
12854,EQ-014,high_load,v3,sensor_malfunction,1
12855,EQ-014,high_load,v3,sensor_malfunction,1
12856,EQ-014,high_load,v3,sensor_malfunction,1
12857,EQ-014,high_load,v3,sensor_malfunction,1
